X Y Z
-487235.71 -1117899.09 259.49
-487241.15 -1117941.29 259.63
-487246.59 -1117983.26 259.77
-487227.28 -1117834.77 259.19
-487233.45 -1117882.42 259.47
-487227.99 -1117840.49 259.22
-487244.23 -1117965.78 259.7
-487228.06 -1117841.63 259.25
-487226.99 -1117833.48 259.2
-487234.8 -1117893.85 259.54
-487230.23 -1117859.21 259.26
-487225.45 -1117822.99 258.89
-487243.1 -1117960.83 259.7
-487233.32 -1117887.45 259.5
-487239.44 -1117934.64 259.6
-487245.43 -1117981.3 259.71
-487239.89 -1117939.37 259.64
-487237.17 -1117919.24 259.63
-487226.45 -1117837.27 258.99
-487226.57 -1117839.32 259.18
-487241.34 -1117953.36 259.62
-487239.79 -1117942 259.57
-487224.01 -1117821.04 258.83
-487225.31 -1117832.08 259.2
-487226.91 -1117844.89 259.13
-487226.35 -1117842.32 259.23
-487227.66 -1117852.57 259.18
-487236.85 -1117923.38 259.65
-487222.92 -1117816.24 258.77
-487221.55 -1117805.73 258.76
-487244.63 -1117983.69 259.75
-487224.51 -1117829.2 259.12
-487219.86 -1117793.96 258.69
-487220.03 -1117796.29 258.68
-487238.47 -1117938.46 259.64
-487226.79 -1117848.71 259.19
-487224.82 -1117833.87 259.15
-487225.06 -1117836.24 259.02
-487231.34 -1117884.58 259.44
-487225.09 -1117837.05 259.01
-487235.82 -1117919.85 259.6
-487217.46 -1117779.1 258.44
-487238.48 -1117940.92 259.57
-487244.46 -1117987.43 259.75
-487220.48 -1117803.23 258.78
-487237.93 -1117938.43 259.64
-487225.49 -1117843.24 259.18
-487216.2 -1117772.2 258.31
-487223.91 -1117831.85 259.16
-487224.99 -1117840.9 259.22
-487228.79 -1117871.04 259.3
-487231.79 -1117894.65 259.5
-487217.03 -1117781.65 258.53
-487239.75 -1117956.59 259.64
-487223.64 -1117833.08 259.14
-487223.85 -1117835.44 258.99
-487240.2 -1117962.57 259.67
-487221.78 -1117821.86 258.86
-487240.38 -1117965.02 259.63
-487229.39 -1117880.8 259.45
-487215.74 -1117776.2 258.41
-487221.92 -1117824.16 258.96
-487224.29 -1117842.44 259.16
-487224.47 -1117844.78 259.11
-487219.7 -1117808.2 258.76
-487243.66 -1117992.62 259.81
-487241.04 -1117972.66 259.62
-487244.08 -1117996.03 259.86
-487214.09 -1117765.8 258.26
-487222.23 -1117829.07 259.07
-487223.57 -1117839.67 259.2
-487235.56 -1117932.36 259.55
-487231.26 -1117899.29 259.42
-487222.38 -1117831.17 259.15
-487230.69 -1117896.76 259.43
-487241.11 -1117977.57 259.62
-487222.59 -1117835.69 259
-487230.12 -1117894.23 259.47
-487215.06 -1117779.7 258.43
-487217.56 -1117798.91 258.75
-487231.4 -1117905.55 259.49
-487214.01 -1117773.45 258.28
-487231.37 -1117907.74 259.47
-487215.4 -1117785.42 258.63
-487218.31 -1117807.97 258.7
-487218.04 -1117806.7 258.7
-487213.35 -1117770.76 258.24
-487212.75 -1117768.05 258.22
-487221.1 -1117832.53 259.13
-487232.03 -1117917.25 259.58
-487223.23 -1117849.66 259.11
-487213.71 -1117776.51 258.37
-487229.31 -1117897.44 259.41
-487218.18 -1117811.82 258.72
-487215.07 -1117788.2 258.62
-487218.83 -1117817.65 258.79
-487228.76 -1117894.09 259.43
-487224.53 -1117861.61 259.28
-487239.22 -1117975.1 259.62
-487234.59 -1117940.28 259.49
-487220.13 -1117830.45 259.15
-487233.77 -1117936.58 259.55
-487217.05 -1117808.66 258.73
-487234.75 -1117945.35 259.49
-487219.51 -1117828.14 259.06
-487239.33 -1117981.34 259.66
-487241.18 -1117995.88 259.88
-487219.75 -1117831.62 259.13
-487217.45 -1117814.49 258.77
-487219.98 -1117834 258.93
-487220.22 -1117836.6 259.08
-487218.53 -1117823.77 258.95
-487220.16 -1117837.48 259.13
-487233.92 -1117943.64 259.48
-487220.66 -1117843.24 259.08
-487215.7 -1117805.5 258.67
-487223.51 -1117866.53 259.24
-487217.26 -1117818.44 258.76
-487218.72 -1117830.08 259.12
-487218.32 -1117827.28 259
-487237.49 -1117974.98 259.6
-487237.03 -1117971.47 259.54
-487216.02 -1117810.14 258.73
-487213.26 -1117790.51 258.66
-487226.95 -1117895.88 259.38
-487221.73 -1117859.75 259.25
-487210.8 -1117775.75 258.3
-487238.43 -1117988.36 259.68
-487224.64 -1117883.04 259.42
-487226.73 -1117900.03 259.43
-487210.18 -1117773.07 258.26
-487219.62 -1117845.99 259.1
-487212.75 -1117793.29 258.62
-487230.83 -1117932.84 259.52
-487209.56 -1117770.37 258.25
-487236.31 -1117977.45 259.56
-487216.41 -1117824.88 258.95
-487220.28 -1117855.38 259.14
-487223.52 -1117880.52 259.42
-487226.81 -1117906.34 259.42
-487215.82 -1117822.26 258.93
-487217.17 -1117833.03 258.9
-487224.69 -1117891.15 259.41
-487215.15 -1117819.56 258.79
-487212.05 -1117795.89 258.65
-487234.24 -1117966.93 259.54
-487228.27 -1117921.58 259.58
-487218.62 -1117847.5 259.05
-487210.31 -1117783.66 258.58
-487208.1 -1117766.61 258.14
-487210.82 -1117790.52 258.62
-487224.15 -1117893.98 259.35
-487220.78 -1117868.88 259.22
-487216.34 -1117834.72 259.03
-487216.48 -1117837.07 259.09
-487208.32 -1117774.38 258.28
-487227.23 -1117919.85 259.55
-487212.96 -1117810.25 258.65
-487226.22 -1117912.72 259.52
-487207.68 -1117771.65 258.22
-487212.06 -1117806.29 258.64
-487233.47 -1117972.19 259.53
-487217.56 -1117850.39 259.07
-487209.62 -1117789.72 258.61
-487222.75 -1117890.71 259.39
-487210.03 -1117792.85 258.56
-487209.71 -1117790.87 258.56
-487212.6 -1117813.25 258.73
-487214.69 -1117829.61 258.98
-487231.35 -1117958.09 259.52
-487216.96 -1117847.8 259.03
-487214.75 -1117830.76 258.95
-487230.52 -1117952.24 259.49
-487213.86 -1117824.17 258.91
-487214.86 -1117831.96 258.9
-487210.82 -1117800.95 258.6
-487215.33 -1117835.98 259.07
-487234.06 -1117980.67 259.59
-487209.1 -1117788.8 258.6
-487214.99 -1117834.6 259.04
-487212.79 -1117818.53 258.75
-487212.97 -1117820.23 258.86
-487207.46 -1117778.08 258.41
-487209.59 -1117795.62 258.59
-487212.98 -1117821.97 258.91
-487226.17 -1117924.14 259.49
-487209.29 -1117794.29 258.57
-487207.84 -1117783.44 258.52
-487215.15 -1117839.96 259.02
-487206.04 -1117770.21 258.2
-487211.01 -1117809.46 258.69
-487221.82 -1117893.41 259.33
-487208.42 -1117791.98 258.51
-487213.97 -1117834.76 259.03
-487211.42 -1117815.28 258.71
-487232.34 -1117976.3 259.51
-487235.35 -1117999.55 259.85
-487224.73 -1117917.85 259.48
-487205.83 -1117772.75 258.19
-487211.59 -1117817.6 258.74
-487233.23 -1117984.73 259.58
-487216.34 -1117855.07 259.15
-487216.64 -1117857.71 259.18
-487211.71 -1117819.91 258.86
-487223.87 -1117914.07 259.51
-487212.97 -1117830.73 258.83
-487229.89 -1117961.17 259.45
-487214.36 -1117841.83 259.05
-487233.57 -1117989.59 259.68
-487234.21 -1117994.64 259.77
-487227.82 -1117946.24 259.44
-487209.23 -1117803.59 258.6
-487225.35 -1117927.64 259.49
-487222.91 -1117908.86 259.41
-487212.17 -1117826.91 258.99
-487219.48 -1117883.46 259.38
-487212.28 -1117828.07 258.97
-487209.5 -1117807.1 258.62
-487370.72 -1117872.81 260.04
-487367.9 -1117851.27 259.62
-487368.78 -1117858.78 259.79
-487365.57 -1117834.74 259.26
-487355.33 -1117756.59 258.25
-487368.22 -1117855.96 259.75
-487313.24 -1117433.01 249.82
-487344.84 -1117676.44 257.45
-487360.93 -1117800.65 258.45
-487372.36 -1117888.97 260.49
-487339.44 -1117636.34 256.77
-487349.34 -1117713.41 257.69
-487341.59 -1117654.07 257.21
-487315.49 -1117454.15 251.6
-487330.81 -1117573.72 255.71
-487340.55 -1117648.91 256.99
-487315.69 -1117457.68 251.83
-487358.98 -1117791.38 258.37
-487343.64 -1117674.27 257.38
-487348.51 -1117711.81 257.72
-487364.28 -1117833.83 259.26
-487343.89 -1117677.71 257.44
-487364 -1117832.57 259.26
-487372.33 -1117897.07 260.53
-487367.34 -1117858.75 259.75
-487348.84 -1117716.42 257.76
-487359.45 -1117798.35 258.49
-487371.47 -1117890.77 260.54
-487359.56 -1117799.53 258.46
-487312.64 -1117439.27 250.44
-487357.2 -1117782.1 258.26
-487341.22 -1117659.21 257.3
-487351.88 -1117741.45 258.05
-487318.36 -1117484.23 253.46
-487342.02 -1117667.01 257.37
-487310.88 -1117427.48 249.48
-487354 -1117759.42 258.3
-487343.1 -1117675.89 257.45
-487346.96 -1117706.29 257.76
-487357.67 -1117789.06 258.37
-487349.56 -1117726.76 257.9
-487367.03 -1117861.59 259.81
-487308.87 -1117414.63 248.56
-487356.18 -1117778.61 258.26
-487349.72 -1117729.07 257.92
-487343.78 -1117683.46 257.49
-487347.14 -1117709.51 257.69
-487357.92 -1117792.57 258.43
-487352.58 -1117751.81 258.21
-487368.27 -1117872.86 260.09
-487349.88 -1117731.36 258
-487339.32 -1117650.36 257.09
-487355.56 -1117775.94 258.19
-487343.17 -1117680.71 257.52
-487345.13 -1117696.06 257.74
-487358.27 -1117797.24 258.47
-487338.92 -1117648.46 256.99
-487325.51 -1117545.78 254.89
-487366.35 -1117860.25 259.82
-487338.64 -1117647.08 257.03
-487310.4 -1117430.43 249.85
-487339.7 -1117656.04 257.29
-487338.31 -1117645.63 257.07
-487308.55 -1117416.7 248.72
-487358.66 -1117803.04 258.58
-487360.59 -1117818.07 258.85
-487348.13 -1117722.39 257.84
-487327.53 -1117564.85 255.4
-487361.78 -1117828.86 259.14
-487359.97 -1117815.45 258.85
-487308.87 -1117422.56 249.19
-487316.47 -1117481.08 253.36
-487304.04 -1117385.52 247.8
-487340.11 -1117663.06 257.27
-487350.93 -1117746.38 258.19
-487343.17 -1117686.73 257.55
-487329.98 -1117585.27 256.14
-487369.33 -1117888.24 260.5
-487341.22 -1117672.24 257.41
-487359.25 -1117811.21 258.69
-487343.33 -1117689.02 257.65
-487348.7 -1117730.47 257.95
-487357.07 -1117794.93 258.41
-487353.21 -1117765.35 258.39
-487368.83 -1117885.77 260.23
-487350.27 -1117743.18 258.16
-487369.68 -1117893.01 260.47
-487352.9 -1117764 258.4
-487313.26 -1117459.05 252.08
-487332.02 -1117604.28 256.4
-487357.39 -1117799.59 258.45
-487366.38 -1117869.02 260.01
-487364.75 -1117856.77 259.73
-487309.22 -1117429.6 249.86
-487368.02 -1117882 260.38
-487355.82 -1117788.33 258.38
-487343.9 -1117697.04 257.72
-487349.26 -1117738.52 258.05
-487345.96 -1117713.39 257.74
-487341.17 -1117676.68 257.48
-487304.68 -1117396.05 247.98
-487355.48 -1117786.99 258.36
-487357.72 -1117804.26 258.58
-487349.39 -1117740.81 258.15
-487347.1 -1117723.67 257.91
-487368.06 -1117885.03 260.27
-487365.24 -1117863.82 259.86
-487357.93 -1117807.73 258.69
-487355.04 -1117785.47 258.31
-487368.13 -1117886.23 260.3
-487360.2 -1117825.24 259
-487344.28 -1117702.8 257.8
-487343.75 -1117698.93 257.7
-487306.73 -1117414.35 248.69
-487305.21 -1117403.1 248.23
-487352.23 -1117764.88 258.39
-487364.88 -1117862.61 259.87
-487365.48 -1117867.38 259.93
-487340.39 -1117674.38 257.51
-487337 -1117648.44 257.05
-487328.94 -1117586.6 256.18
-487319.96 -1117517.52 254.42
-487309.39 -1117436.44 250.44
-487358.24 -1117812.39 258.78
-487337.05 -1117649.54 257.13
-487303.21 -1117389.39 247.89
-487364.54 -1117861.25 259.85
-487352.6 -1117769.53 258.32
-487352.24 -1117766.83 258.32
-487342.83 -1117694.81 257.76
-487305.51 -1117407.79 248.42
-487350.13 -1117751.22 258.25
-487305.82 -1117410.36 248.51
-487352.77 -1117771.83 258.27
-487355.09 -1117789.84 258.35
-487304.18 -1117398.44 248.05
-487365.86 -1117873.01 260.09
-487350.29 -1117753.55 258.26
-487352.93 -1117774.16 258.23
-487348.16 -1117738.65 258.11
-487308.15 -1117431.17 250.07
-487360.35 -1117833.05 259.26
-487350.61 -1117758.17 258.41
-487343.16 -1117701.01 257.77
-487335.53 -1117643.12 257.08
-487348.39 -1117742.12 258.19
-487353.44 -1117781.12 258.31
-487327.52 -1117582.04 256.06
-487367.3 -1117888.12 260.5
-487306.07 -1117417.05 248.94
-487355.05 -1117794.29 258.44
-487312.28 -1117465.4 252.6
-487366.51 -1117882.7 260.36
-487359.3 -1117827.58 259.09
-487303.68 -1117399.94 248.15
-487366.73 -1117885.11 260.22
-487310.48 -1117452.97 251.76
-487345.94 -1117725.8 257.91
-487305.45 -1117414.42 248.8
-487349.84 -1117756.14 258.38
-487353.84 -1117786.93 258.38
-487346.7 -1117732.48 258.07
-487310.61 -1117455.28 251.88
-487308.68 -1117440.48 250.82
-487320.25 -1117529.57 254.62
-487366.91 -1117888.63 260.51
-487346.18 -1117729.25 257.98
-487352.67 -1117779.22 258.3
-487325.63 -1117571.41 255.69
-487326.63 -1117579.31 255.96
-487335.7 -1117649.25 257.15
-487335.25 -1117646.54 257.03
-487338.48 -1117671.82 257.44
-487341.08 -1117691.91 257.77
-487364.51 -1117872.12 260.06
-487312.63 -1117474.44 253.15
-487302.21 -1117394.48 248
-487357.59 -1117821.23 258.96
-487324.04 -1117563.23 255.37
-487315.76 -1117499.5 253.97
-487348.22 -1117749.3 258.24
-487336.23 -1117657.25 257.33
-487360.35 -1117843.17 259.53
-487349.74 -1117761.67 258.43
-487336.48 -1117660.7 257.34
-487354.99 -1117803.21 258.61
-487357.66 -1117823.87 259.03
-487352.59 -1117784.86 258.33
-487335.45 -1117653.04 257.27
-487344.34 -1117721.48 257.9
-487362.83 -1117863.91 259.83
-487364.3 -1117875.35 260.23
-487350.13 -1117766.38 258.33
-487360.65 -1117847.48 259.56
-487311.48 -1117470.39 252.91
-487336.78 -1117665.25 257.41
-487347.43 -1117747.69 258.29
-487355.4 -1117809.05 258.7
-487313.7 -1117488.53 253.72
-487334.29 -1117647.02 257.03
-487356.05 -1117814.66 258.82
-487360.78 -1117851.12 259.62
-487365.16 -1117885.02 260.31
-487347.59 -1117750 258.31
-487358.23 -1117832.06 259.25
-487344.73 -1117728.64 258
-487360.45 -1117849.8 259.6
-487352.55 -1117789.24 258.38
-487355.47 -1117812.06 258.83
-487320.8 -1117545.36 254.98
-487347.83 -1117753.5 258.33
-487361.38 -1117858.07 259.74
-487314.09 -1117494.26 253.86
-487358.23 -1117834.07 259.35
-487305.14 -1117425.76 249.89
-487302.88 -1117408.88 248.61
-487345.28 -1117735.31 258.18
-487304.02 -1117417.95 249.2
-487364.05 -1117880.01 260.35
-487345.34 -1117736.44 258.19
-487318.87 -1117532.82 254.71
-487301.38 -1117398.42 248.17
-487361.71 -1117862.79 259.81
-487353.69 -1117801.12 258.58
-487343.05 -1117719.49 257.93
-487302.27 -1117406.23 248.51
-487335.22 -1117660.74 257.31
-487361.94 -1117866.3 259.94
-487361.58 -1117863.78 259.81
-487345.78 -1117742.22 258.21
-487362 -1117867.48 260
-487354.1 -1117806.95 258.69
-487301.67 -1117403.61 248.41
-487343.47 -1117725.25 258
-487314.9 -1117505.65 254.12
-487350.7 -1117781.22 258.32
-487362.19 -1117869.84 260.02
-487299.45 -1117387.94 247.97
-487350.39 -1117779.89 258.32
-487356.34 -1117826.16 259.11
-487336.03 -1117670.13 257.44
-487360.69 -1117859.93 259.82
-487351.83 -1117791.82 258.47
-487305.18 -1117432.99 250.46
-487352.13 -1117794.25 258.48
-487317.84 -1117530.5 254.69
-487363.95 -1117885.33 260.33
-487346.24 -1117749.14 258.36
-487341.49 -1117712.65 257.82
-487305.85 -1117438.64 250.85
-487356.87 -1117831.2 259.26
-487359.57 -1117851.97 259.7
-487338.57 -1117690.5 257.74
-487317.39 -1117527.6 254.61
-487364.78 -1117892.28 260.43
-487313.97 -1117501.53 254.02
-487352.31 -1117796.59 258.44
-487343.92 -1117732.14 258.14
-487318.23 -1117534.52 254.69
-487299.55 -1117391.31 248.01
-487343.99 -1117733.29 258.18
-487355.72 -1117823.53 258.98
-487308.77 -1117462.58 252.53
-487337.11 -1117680.66 257.55
-487344.77 -1117740.01 258.24
-487325.08 -1117588.63 256.23
-487336.09 -1117673.36 257.55
-487338.5 -1117692.12 257.8
-487302.28 -1117413.68 249
-487346.63 -1117754.91 258.46
-487316.35 -1117522 254.58
-487319.84 -1117549.13 255.13
-487352.72 -1117802.44 258.57
-487318.28 -1117537.51 254.74
-487339.06 -1117697.39 257.77
-487357.35 -1117838.22 259.43
-487362.96 -1117881.64 260.36
-487311.51 -1117485.91 253.65
-487318.84 -1117542.49 254.96
-487339.41 -1117700.73 257.82
-487299.57 -1117394.35 248.09
-487363.19 -1117884.06 260.23
-487333.98 -1117659.8 257.33
-487355.23 -1117823.31 258.97
-487306.35 -1117447.63 251.54
-487347.15 -1117761.84 258.42
-487363.27 -1117886.37 260.47
-487331.95 -1117646.07 257.04
-487341.57 -1117720.57 257.91
-487306.55 -1117451.45 251.85
-487344.99 -1117747.16 258.29
-487320.57 -1117559.39 255.31
-487313.91 -1117508.44 254.26
-487362.95 -1117885.75 260.43
-487334.48 -1117666.7 257.44
-487339.8 -1117707.73 257.81
-487321.74 -1117568.85 255.69
-487323.32 -1117581.11 256.12
-487306.88 -1117454.61 252.01
-487336.95 -1117685.97 257.71
-487338.12 -1117695.16 257.77
-487300.44 -1117405.4 248.61
-487347.66 -1117768.8 258.39
-487299.47 -1117398.15 248.27
-487345.57 -1117752.86 258.37
-487361.26 -1117873.81 260.21
-487353.49 -1117814.04 258.84
-487358.14 -1117849.93 259.67
-487334.85 -1117670.81 257.46
-487351.68 -1117800.57 258.58
-487331.65 -1117646.6 257.09
-487325.69 -1117600.8 256.37
-487332.31 -1117651.78 257.28
-487319.16 -1117551.17 255.15
-487329.63 -1117632.11 256.8
-487352.97 -1117811.7 258.82
-487331.31 -1117645.14 257.06
-487354.69 -1117825.06 259.07
-487332.46 -1117654.06 257.36
-487334.25 -1117668.05 257.48
-487343.17 -1117736.8 258.18
-487326.97 -1117612.64 256.62
-487345.64 -1117756.4 258.49
-487335.09 -1117675.85 257.6
-487358.61 -1117856.83 259.75
-487354.06 -1117822.21 258.92
-487348.52 -1117780.41 258.39
-487352.03 -1117807.72 258.68
-487342.48 -1117734.72 258.19
-487333.02 -1117662.09 257.39
-487351.75 -1117806.42 258.69
-487348.69 -1117782.84 258.36
-487323.99 -1117593.42 256.31
-487335.58 -1117682.72 257.67
-487359.14 -1117864.08 259.86
-487300.54 -1117413.29 249.17
-487341.01 -1117724.97 258
-487361.91 -1117886.08 260.45
-487305.46 -1117452.05 251.91
-487349.02 -1117787.4 258.42
-487351.91 -1117810.38 258.77
-487323.27 -1117590.42 256.23
-487330.62 -1117646.99 257.18
-487304.05 -1117442.65 251.23
-487316.42 -1117537.84 254.79
-487330.77 -1117649.26 257.29
-487361.21 -1117883.44 260.23
-487336.12 -1117690.72 257.81
-487333.73 -1117672.37 257.54
-487358.24 -1117860.94 259.86
-487338.77 -1117711.23 257.84
-487347.14 -1117776.16 258.32
-487333.27 -1117669.55 257.45
-487362.49 -1117894.49 260.44
-487336.29 -1117693.04 257.78
-487338.9 -1117713.53 257.93
-487333.96 -1117675.83 257.6
-487297.26 -1117394.24 248.22
-487334.15 -1117678.13 257.59
-487304.38 -1117449.44 251.77
-487312.32 -1117510.72 254.31
-487318.98 -1117562.01 255.42
-487328.53 -1117635.5 257
-487336.69 -1117698.78 257.88
-487355.46 -1117843.25 259.56
-487335.14 -1117687.01 257.73
-487296.59 -1117390.43 248.11
-487360.13 -1117879.38 260.35
-487334.38 -1117681.54 257.66
-487339.66 -1117722.41 258.04
-487355.64 -1117845.62 259.54
-487361.26 -1117888.92 260.42
-487359.52 -1117875.86 260.28
-487350.24 -1117804.87 258.65
-487296 -1117387.8 248.09
-487358.08 -1117865.5 259.97
-487308.47 -1117483.9 253.68
-487319.91 -1117571.94 255.84
-487316.72 -1117547.51 255.13
-487353.08 -1117827.42 259.11
-487311.37 -1117506.52 254.2
-487360.55 -1117885.3 260.45
-487351.56 -1117816.21 258.84
-487350.49 -1117808.33 258.69
-487356.15 -1117851.95 259.69
-487355.94 -1117850.31 259.7
-487339.77 -1117726.18 258.09
-487326.6 -1117624.87 256.72
-487340.22 -1117729.66 258.16
-487307.37 -1117477.12 253.43
-487360.39 -1117885.11 260.43
-487304.62 -1117456.19 252.21
-487342.75 -1117750.34 258.45
-487337.54 -1117710.28 257.84
-487330.94 -1117659.58 257.36
-487332.25 -1117669.88 257.5
-487356.94 -1117860.06 259.82
-487306.73 -1117474.1 253.29
-487304.78 -1117459.26 252.45
-487341.21 -1117739.56 258.33
-487332.28 -1117671 257.55
-487327.2 -1117632.12 256.85
-487303.69 -1117452.2 251.96
-487332.54 -1117674.46 257.57
-487361.11 -1117894.32 260.42
-487329.7 -1117652.67 257.37
-487314.86 -1117538.59 254.88
-487343.82 -1117761.47 258.48
-487345.26 -1117772.63 258.32
-487351.1 -1117817.66 258.91
-487338.01 -1117717.18 258
-487340.5 -1117736.54 258.28
-487296.33 -1117396.83 248.41
-487334.25 -1117688.69 257.77
-487351.3 -1117820.01 258.91
-487295.7 -1117392.22 248.23
-487338.19 -1117719.49 257.98
-487359.13 -1117880.82 260.33
-487346.56 -1117784.28 258.45
-487319.58 -1117576.85 256.03
-487301.28 -1117436.2 250.96
-487300.45 -1117430.32 250.64
-487356.99 -1117865.6 259.99
-487299.42 -1117422.74 250.17
-487319.72 -1117579.12 256.12
-487327.79 -1117641.27 257.13
-487309.7 -1117502.31 254.1
-487345.89 -1117781.16 258.39
-487349.31 -1117807.51 258.65
-487327.26 -1117637.93 257.09
-487338.6 -1117725.24 258.06
-487351.74 -1117827.01 259.12
-487357.34 -1117870.32 260.06
-487353.41 -1117840.23 259.46
-487326.91 -1117636.45 257.04
-487359.42 -1117886.77 260.45
-487328.36 -1117648.24 257.31
-487349.71 -1117813.33 258.8
-487344.99 -1117777.16 258.4
-487301.5 -1117442.88 251.41
-487297 -1117408.6 249.19
-487328.41 -1117650.42 257.34
-487298.91 -1117423.64 250.28
-487330.58 -1117667.25 257.47
-487330.9 -1117669.83 257.56
-487320.43 -1117589.43 256.26
-487299.42 -1117428.2 250.55
-487349.08 -1117810.28 258.8
-487310.37 -1117512.68 254.44
-487319.87 -1117585.81 256.25
-487358.42 -1117882.83 260.22
-487315.08 -1117549.46 255.16
-487318.23 -1117573.85 255.9
-487353.58 -1117845.79 259.55
-487352.54 -1117838.71 259.39
-487351.9 -1117833.73 259.34
-487310.61 -1117516.11 254.53
-487313.23 -1117536.37 254.79
-487358.15 -1117882.17 260.21
-487315.26 -1117552.18 255.27
-487306.4 -1117484.32 253.7
-487337.39 -1117723.08 258.11
-487355.42 -1117861.88 259.87
-487320.68 -1117595.03 256.37
-487329.06 -1117659.58 257.4
-487329.27 -1117661.56 257.45
-487321.07 -1117598.57 256.38
-487299.38 -1117431.81 250.77
-487305.78 -1117481.56 253.62
-487339.83 -1117743.65 258.42
-487345.37 -1117786.31 258.46
-487295.17 -1117400.3 248.74
-487352.41 -1117840.62 259.5
-487308.76 -1117505.2 254.24
-487310.95 -1117522.85 254.6
-487328.58 -1117658.7 257.36
-487340.74 -1117752.55 258.55
-487340.16 -1117748.27 258.46
-487316.4 -1117565.52 255.67
-487359.41 -1117896.57 260.34
-487332.02 -1117685.86 257.81
-487344.25 -1117780.06 258.41
-487337.85 -1117730.96 258.19
-487297.27 -1117418.92 250.05
-487314.48 -1117551.42 255.25
-487353.32 -1117850.42 259.69
-487306.31 -1117488.77 253.82
-487332.17 -1117688.17 257.83
-487314.74 -1117554.14 255.27
-487338.87 -1117739.84 258.39
-487298.72 -1117430.94 250.76
-487338 -1117733.28 258.27
-487324.56 -1117630.03 256.84
-487353.51 -1117852.8 259.7
-487293.02 -1117387.45 248.25
-487329.84 -1117671.03 257.6
-487311.8 -1117532.23 254.71
-487351.18 -1117835.4 259.34
-487302.71 -1117462.57 252.75
-487326.29 -1117644.06 257.1
-487300.79 -1117448.87 251.9
-487293.43 -1117392.36 248.4
-487327.73 -1117656.23 257.35
-487350.57 -1117832.78 259.31
-487340.89 -1117758.68 258.54
-487353.88 -1117858.64 259.88
-487317.47 -1117578.65 256.14
-487349.07 -1117821.87 258.97
-487349.32 -1117823.87 259.08
-487330.43 -1117679.04 257.64
-487310.75 -1117527.68 254.69
-487354.07 -1117861.03 259.89
-487317.91 -1117583.13 256.17
-487298.37 -1117433.22 250.96
-487320.13 -1117601.2 256.47
-487356.91 -1117884.3 260.43
-487327.78 -1117660.48 257.48
-487304.14 -1117479.1 253.59
-487346.94 -1117808.41 258.69
-487341.52 -1117766.78 258.44
-487336.08 -1117724.98 258.13
-487357.09 -1117886.68 260.44
-487356.85 -1117885.25 260.45
-487344.14 -1117787.46 258.53
-487344.51 -1117790.47 258.55
-487341.76 -1117769.33 258.39
-487354.02 -1117863.71 259.97
-487335.37 -1117720.21 258.03
-487298.64 -1117437.88 251.22
-487325.63 -1117645.86 257.26
-487328.6 -1117668.84 257.54
-487356.56 -1117883.98 260.41
-487312.62 -1117545.93 255.17
-487357.37 -1117890.24 260.36
-487347.14 -1117811.9 258.81
-487331.05 -1117688.21 257.83
-487320.6 -1117608.08 256.59
-487325.79 -1117648.33 257.35
-487339.36 -1117752.87 258.58
-487331.22 -1117690.5 257.8
-487296.39 -1117422.6 250.38
-487333.74 -1117710.01 257.89
-487305.5 -1117492.71 253.97
-487342.37 -1117776.42 258.42
-487306.39 -1117499.59 254.08
-487347.25 -1117813.97 258.85
-487308.33 -1117514.65 254.5
-487317.39 -1117585.11 256.18
-487326.03 -1117651.77 257.36
-487340.59 -1117764.01 258.46
-487310.8 -1117535.03 254.8
-487315.76 -1117573.45 255.92
-487357.32 -1117893.32 260.38
-487347.63 -1117818.92 258.9
-487307.58 -1117510.91 254.4
-487336.88 -1117736.49 258.33
-487339.89 -1117759.82 258.51
-487342.99 -1117783.82 258.56
-487321.57 -1117619.15 256.7
-487321.15 -1117616.07 256.7
-487296.23 -1117424.58 250.53
-487355.21 -1117878.65 260.36
-487329.37 -1117680.3 257.73
-487303.46 -1117481.04 253.68
-487355.44 -1117881.06 260.26
-487342.68 -1117783.03 258.53
-487331.63 -1117698.12 257.9
-487291.21 -1117387.3 248.4
-487329.56 -1117682.6 257.72
-487355.51 -1117882.28 260.28
-487337.65 -1117744.92 258.42
-487323.81 -1117638.55 257.14
-487350.16 -1117841.32 259.54
-487331.31 -1117696.74 257.86
-487340.39 -1117766.78 258.49
-487326.76 -1117661.98 257.52
-487349.85 -1117840.01 259.49
-487316.33 -1117582.18 256.2
-487303.65 -1117484.88 253.81
-487329.77 -1117686.01 257.82
-487326.43 -1117660.59 257.52
-487346.55 -1117815.69 258.92
-487306.02 -1117503.98 254.23
-487326.96 -1117665.5 257.55
-487311.62 -1117547.67 255.18
-487324.27 -1117645.43 257.26
-487344.8 -1117803.41 258.71
-487349.21 -1117837.37 259.37
-487340.91 -1117773.74 258.43
-487290.91 -1117389.14 248.47
-487316.74 -1117587.92 256.23
-487319.68 -1117610.67 256.61
-487312.18 -1117552.99 255.28
-487342.73 -1117788.6 258.54
-487341.07 -1117776.05 258.48
-487316.97 -1117591.3 256.32
-487295.04 -1117422.72 250.54
-487309.89 -1117537.58 254.93
-487340.19 -1117771.77 258.42
-487341.49 -1117781.87 258.49
-487348.02 -1117832.19 259.34
-487295.25 -1117426.23 250.73
-487327.68 -1117675.82 257.66
-487293.28 -1117411.24 249.8
-487346.42 -1117820.1 258.93
-487312.3 -1117557.95 255.44
-487317.37 -1117597.04 256.37
-487332.15 -1117710.89 257.96
